collision_date,day,year,mo,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS,co2,wind,so2,pressure
2016-03-20,7,2016,3,37.2,22.6,1019.8,10.0,11.3,19.0,22.9,43.0,32.0,0.0,999.9,0,479,8.0819443333333378,77.624999999999972,0.2854165,1009.7708332499994
2016-03-21,1,2016,3,37.4,32.0,1008.7,7.3,16.0,22.0,31.1,43.0,34.0,0.35,999.9,0,617,13.408081,154.14880950000008,0.79890849999999969,1002.1875000000001
2016-03-22,2,2016,3,40.8,23.9,1015.9,10.0,16.0,22.0,28.0,45.0,35.1,0.01,999.9,0,628,16.161111000000002,128.396875,0.77768283333333388,1010.2916667499995
2016-03-23,3,2016,3,48.6,40.2,1015.8,8.5,13.5,18.1,25.1,53.1,43.0,0.0,999.9,0,621,24.825,120.88749999999997,1.1430555000000004,1006.0104170000006
2016-03-24,4,2016,3,45.1,38.1,1020.2,9.6,11.3,15.9,24.1,54.0,42.1,0.0,999.9,0,635,9.3650966666666751,93.023333499999978,0.18501983333333336,1007.7604164999999
2016-03-25,5,2016,3,50.8,48.5,1011.0,2.7,10.8,19.0,25.1,55.9,42.1,0.0,999.9,1,546,19.475833333333327,119.08854174999999,0.49722216666666658,999.9375
2016-03-26,6,2016,3,44.8,37.6,1022.2,9.3,15.1,21.0,28.9,55.9,36.0,0.9,999.9,1,530,7.5819446666666668,96.709374749999924,0.3020831666666669,1017.3125002499999
2016-03-27,7,2016,3,40.0,32.8,1028.8,9.8,5.4,9.9,999.9,46.9,37.0,0.0,999.9,0,459,9.5569446666666629,92.423958250000013,0.20138900000000004,1018.2604165000001
2016-03-28,1,2016,3,45.1,41.4,1008.2,5.9,11.8,18.1,26.0,55.0,37.0,0.02,999.9,1,658,11.551984000000001,121.60243075000001,0.20844166666666669,997.09375000000011
2016-03-29,2,2016,3,48.6,34.9,1003.4,9.7,19.6,25.1,35.0,55.0,41.0,0.44,999.9,1,683,7.1888886666666663,162.93374999999995,0.4152778333333334,1005.8125000000002
2016-03-30,3,2016,3,43.4,24.8,1023.9,10.0,13.2,21.0,27.0,55.0,37.9,0.0,999.9,0,650,19.239766000000021,116.49166650000002,0.77083349999999951,1016.8541667500002
2016-03-31,4,2016,3,51.0,44.6,1019.5,8.7,13.1,17.1,999.9,59.0,37.9,0.0,999.9,0,652,17.033333333333342,102.05104150000007,0.31167933333333325,1005.4062502499997
2016-04-01,5,2016,4,54.8,52.5,1007.0,2.2,18.2,29.9,39.0,59.0,46.0,0.01,999.9,1,702,20.907529333333333,106.47291650000004,0.39252350000000019,996.30000019999977
2016-04-02,6,2016,4,50.4,47.7,1000.0,5.0,8.5,18.1,25.1,59.0,46.0,0.79,999.9,1,597,12.59583333333334,113.35416649999998,0.27291666666666664,992.26666679999937
2016-04-03,7,2016,4,41.7,32.9,1000.2,8.3,17.5,35.9,51.1,53.1,33.1,1.12,999.9,0,585,7.1833335000000007,153.52636225000003,0.45277783333333321,1000.1833333999999
2016-04-04,1,2016,4,36.5,22.1,1015.4,8.2,10.3,20.0,29.9,46.9,30.9,0.07,999.9,0,683,19.39450750000001,89.406433750000033,0.39811499999999977,1005.9500002000001
2016-04-05,2,2016,4,35.1,23.5,1019.3,9.8,19.5,28.0,34.0,45.0,30.9,0.0,999.9,0,672,11.181249999999999,176.11874999999989,0.87453999999999932,1017.4000001999999
2016-04-06,3,2016,4,37.0,15.3,1026.7,10.0,10.7,19.0,26.0,44.1,28.9,0.0,999.9,0,628,17.523954000000007,92.637318750000063,0.70902766666666606,1016.4999999999999
2016-04-07,4,2016,4,50.9,44.8,1013.6,7.6,21.9,32.1,40.0,57.0,32.0,99.99,999.9,0,630,15.308169999999999,105.77291650000004,0.29097216666666653,995.35000000000036
2016-04-08,5,2016,4,49.7,43.2,1001.5,7.3,15.9,29.9,46.0,57.0,44.1,0.44,999.9,0,696,12.787499666666669,138.24583350000006,0.64583333333333359,996.8333333999999
2016-04-09,6,2016,4,41.8,25.1,1007.5,10.0,9.7,14.0,21.0,53.1,35.1,0.0,999.9,0,557,16.259722333333333,110.4270835,0.67638899999999991,1002.0750002000003
2016-04-10,7,2016,4,40.6,23.9,1019.2,10.0,15.7,22.0,28.9,48.0,35.1,0.0,999.9,0,499,9.8458333333333368,141.17083349999993,0.51458333333333339,1017.525
2016-04-11,1,2016,4,47.8,38.9,1026.0,9.9,12.8,17.1,999.9,55.0,35.1,0.0,999.9,0,624,16.568939333333326,92.85208350000002,0.40776516666666673,1013.7333334000001
2016-04-12,2,2016,4,52.5,48.6,1018.9,6.4,13.6,18.1,999.9,57.9,44.1,0.0,999.9,0,638,15.436110999999995,138.23124999999996,0.4715278333333332,1011.6250000000001
2016-04-13,3,2016,4,46.7,34.2,1025.8,9.8,12.9,18.1,27.0,57.9,37.9,0.13,999.9,0,700,17.412500000000012,133.391667,0.80430549999999956,1020.0250002
2016-04-14,4,2016,4,44.0,32.4,1026.1,10.0,15.8,26.0,33.0,52.0,35.1,0.0,999.9,0,674,20.363779333333326,87.212500000000048,0.59871033333333334,1019.8250000000003
2016-04-15,5,2016,4,46.4,28.4,1027.7,10.0,17.6,26.0,35.0,53.1,39.9,0.0,999.9,0,733,19.583333333333329,121.18947349999998,0.64791666666666659,1021.6758774000003
2016-04-16,6,2016,4,44.3,33.2,1028.2,10.0,22.9,28.9,38.1,46.9,42.8,0.0,999.9,0,678,14.644444333333336,118.31666699999998,0.3958333333333332,1022.1999999999997
2016-04-17,7,2016,4,45.8,36.5,1027.9,10.0,15.4,22.9,29.9,52.0,42.1,0.0,999.9,0,568,19.73472233333333,144.995833,0.83263883333333322,1020.5833334
2016-04-18,1,2016,4,49.5,35.9,1022.5,10.0,6.0,12.0,999.9,64.0,37.0,0.0,999.9,0,687,25.31026566666667,108.96249999999995,0.9074494999999998,1014.9083331999997
2016-04-19,2,2016,4,46.9,40.0,1016.0,9.8,7.9,20.0,999.9,64.0,37.9,0.0,999.9,0,732,15.129166666666661,166.56250000000009,0.66664883333333336,1010.1249998000003
2016-04-20,3,2016,4,47.3,33.8,1020.5,10.0,11.7,24.1,28.0,55.0,37.9,0.01,999.9,0,697,12.87071266666667,153.77083349999998,0.45748566666666662,1016.4833334000002
2016-04-21,4,2016,4,49.6,39.0,1020.5,10.0,13.4,20.0,27.0,59.0,39.0,0.0,999.9,0,694,21.390277666666666,116.26458300000002,0.75694449999999958,1012.3833334000001
2016-04-22,5,2016,4,55.4,48.4,1013.8,8.7,10.2,15.9,999.9,72.0,44.1,0.0,999.9,1,741,27.372222333333326,107.1020835,0.96458333333333313,1005.4583331999995
2016-04-23,6,2016,4,53.4,49.8,1009.0,5.6,9.3,19.0,26.0,72.0,50.0,0.13,999.9,1,649,8.76805533333333,157.8875,0.22291666666666668,1004.0749997999998
2016-04-24,7,2016,4,49.1,31.2,1014.6,10.0,13.4,21.0,27.0,60.1,44.1,0.26,999.9,0,448,8.4833333333333325,152.40416649999997,0.39652783333333308,1010.8416666
2016-04-25,1,2016,4,48.4,36.3,1017.1,10.0,9.2,14.0,999.9,55.0,37.0,0.0,999.9,0,488,18.962500000000006,124.94999999999993,0.51299616666666659,1008.3250001999997
2016-04-26,2,2016,4,46.8,42.8,1010.4,9.0,9.4,18.1,25.1,55.0,39.9,0.07,999.9,0,479,12.016666666666669,115.54791649999996,0.12569450000000001,1000.8666666000001
2016-04-27,3,2016,4,45.0,36.9,1011.9,10.0,7.8,12.0,999.9,51.1,41.0,0.24,999.9,0,510,15.078055666666671,140.197727,0.3363095,1006.2227270000002
2016-04-28,4,2016,4,47.7,34.1,1015.8,10.0,10.1,15.0,999.9,54.0,41.0,0.0,999.9,0,489,13.972661000000006,109.6532895000001,0.42638883333333316,1010.4500001999996
2016-04-29,5,2016,4,46.1,33.9,1020.4,10.0,9.4,14.0,19.0,54.0,42.1,0.0,999.9,0,517,10.862499999999997,93.444791500000051,0.20694449999999992,1012.8250001999999
2016-04-30,6,2016,4,47.3,33.1,1022.4,10.0,8.7,17.1,22.0,54.0,37.0,0.0,999.9,0,581,10.356944666666667,108.11458325000007,0.35416666666666685,1016.1166668000005
2016-05-01,7,2016,5,45.2,36.3,1024.0,9.7,6.1,13.0,999.9,55.0,37.0,0.0,999.9,0,484,9.6083333333333343,77.395833249999939,0.1805555,1014.5749999999999
2016-05-02,1,2016,5,51.3,48.0,1015.7,4.9,10.6,15.9,999.9,55.9,37.0,0.22,999.9,1,589,24.707828000000003,100.05208324999997,0.43392850000000011,1008.1992752000001
2016-05-03,2,2016,5,48.2,45.0,1011.7,8.2,9.0,14.0,999.9,54.0,46.4,0.04,999.9,0,711,15.363888666666671,80.710416500000022,0.1352183333333333,1004.2333334000006
2016-05-04,3,2016,5,47.3,43.5,1009.6,7.9,12.8,26.0,29.9,50.0,45.0,0.71,999.9,0,653,10.852777666666668,71.640625000000014,0.088888833333333347,1001.4916666000001
2016-05-05,4,2016,5,45.5,43.9,1003.7,5.9,21.5,26.0,35.0,50.0,45.0,0.52,999.9,0,626,7.8118053333333348,75.687500000000043,0.152904,998.47499999999968
2016-05-06,5,2016,5,48.5,43.5,1006.6,9.4,16.5,27.0,36.9,53.1,44.1,0.93,999.9,0,728,10.525,74.007291749999979,0.072916666666666644,1000.2166665999998
2016-05-07,6,2016,5,52.5,48.8,1008.9,5.1,8.1,14.0,21.0,66.0,44.1,0.0,999.9,1,571,11.574999999999996,95.043749749999947,0.0805555,1001.6000000000003
2016-05-08,7,2016,5,48.5,46.1,1005.4,2.9,9.6,14.0,999.9,66.0,45.0,0.0,999.9,1,591,15.025000000000006,131.55937500000002,0.26458316666666654,1000.5833333999998
2016-05-09,1,2016,5,54.0,40.6,1013.2,10.0,13.8,22.9,29.9,61.0,45.0,0.01,999.9,0,646,15.14761899999999,119.95208325000002,0.62123016666666619,1009.2833333999995
2016-05-10,2,2016,5,51.9,38.2,1020.6,10.0,9.0,17.1,999.9,61.0,39.9,0.0,999.9,0,608,16.214814666666665,121.69583350000003,0.39105350000000022,1016.0249999999999
2016-05-11,3,2016,5,55.6,42.2,1020.2,10.0,7.6,12.0,999.9,66.0,39.9,0.0,999.9,0,699,28.019444666666679,109.02395825,0.74507566666666714,1014.3416666000006
2016-05-12,4,2016,5,55.2,45.5,1020.0,9.4,4.4,8.9,999.9,68.0,42.1,0.0,999.9,0,744,26.433332999999994,92.820833250000078,0.81458316666666664,1012.5583333999995
2016-05-13,5,2016,5,55.5,51.7,1014.8,6.6,8.3,14.0,999.9,68.0,42.1,0.0,999.9,1,766,29.261110999999993,92.234374750000015,0.31319449999999988,1004.5333332000005
2016-05-14,6,2016,5,59.4,54.0,1006.2,6.9,8.1,12.0,999.9,70.0,45.0,0.1,999.9,1,589,13.061110999999999,128.86770825000005,0.1875,999.85000019999973
2016-05-15,7,2016,5,55.7,46.4,1004.0,8.9,16.3,24.1,35.9,70.0,52.0,0.09,999.9,0,510,5.1708329999999991,142.39166675000007,0.0944443333333334,1003.0499999999995
2016-05-16,1,2016,5,50.8,31.4,1012.1,10.0,19.8,28.9,36.9,60.1,46.0,0.0,999.9,0,742,9.7958333333333272,142.64375000000013,0.26547616666666674,1011.5166666
2016-05-17,2,2016,5,55.0,44.5,1019.8,10.0,11.9,18.1,24.1,63.0,46.0,0.0,999.9,0,624,22.712499999999995,125.24375000000008,0.66736100000000009,1014.7583334000001
2016-05-18,3,2016,5,55.5,45.2,1019.6,10.0,11.0,21.0,27.0,63.0,48.0,0.06,999.9,0,676,16.505555333333312,75.95208325,0.35322349999999991,1013.5702899999998
2016-05-19,4,2016,5,53.9,44.5,1019.1,10.0,6.7,12.0,15.0,63.0,45.0,0.05,999.9,0,694,24.813889000000021,102.44895824999996,0.63055566666666685,1012.9083333999995
2016-05-20,5,2016,5,56.4,47.9,1021.7,10.0,6.6,12.0,999.9,70.0,46.0,0.0,999.9,0,782,21.287247666666666,114.90047325000008,0.43124999999999991,1016.1159089999992
2016-05-21,6,2016,5,55.7,48.8,1021.0,9.7,6.5,9.9,999.9,70.0,46.0,0.0,999.9,0,568,20.727777999999994,74.694791500000051,0.2861109999999995,1011.4666666000002
2016-05-22,7,2016,5,56.3,52.2,1009.8,9.0,14.2,21.0,28.9,62.1,46.9,0.07,999.9,0,571,12.165278000000004,77.18333324999989,0.2152776666666667,1003.8999997999995
2016-05-23,1,2016,5,59.4,50.3,1011.9,10.0,9.6,15.9,999.9,72.0,52.0,0.03,999.9,0,652,19.094444333333321,102.84895825000007,0.4060515,1006.1916665999998
2016-05-24,2,2016,5,54.6,52.0,1011.7,4.4,10.7,15.9,18.1,72.0,51.1,0.0,999.9,1,695,24.150000000000006,123.76979175000004,0.37013900000000005,1006.95
2016-05-25,3,2016,5,57.9,53.4,1015.7,7.7,8.7,14.0,999.9,64.0,51.1,0.01,999.9,0,733,23.816666666666677,130.02812500000002,0.67527766666666678,1011.1583333999996
2016-05-26,4,2016,5,65.7,53.9,1018.1,9.7,7.7,15.0,21.0,78.1,54.0,0.0,999.9,0,742,25.566008666666658,105.74062525000005,1.1036256666666671,1012.0365941999999
2016-05-27,5,2016,5,60.0,55.8,1020.0,6.5,8.2,12.0,999.9,78.1,55.9,0.0,999.9,1,767,26.020102333333348,87.848958500000052,0.740972166666667,1011.4583335999996
2016-05-28,6,2016,5,62.5,57.3,1020.2,9.2,11.6,17.1,24.1,68.0,55.9,0.0,999.9,0,627,15.948611000000007,103.07500000000003,0.43958333333333344,1013.2250001999998
2016-05-29,7,2016,5,64.6,58.2,1021.1,10.0,7.7,13.0,999.9,75.0,59.0,0.0,999.9,0,566,12.059721999999995,99.312499999999929,0.35486116666666662,1013.2333333999993
2016-05-30,1,2016,5,62.4,60.5,1017.0,2.0,9.0,17.1,22.0,75.0,59.0,0.01,999.9,1,471,12.34583333333333,96.719791499999957,0.084722166666666668,1008.7500000000006
2016-05-31,2,2016,5,62.8,60.6,1014.4,4.9,10.1,19.0,24.1,70.0,60.1,0.03,999.9,1,760,15.25694433333333,88.30625025,0.19975650000000011,1007.8583332
2016-06-01,3,2016,6,64.0,56.4,1018.2,7.6,9.1,15.9,22.0,73.0,57.0,0.05,999.9,1,772,13.593308000000011,55.611458500000005,0.15920816666666662,1012.5749999999999
2016-06-02,4,2016,6,55.7,53.5,1021.8,6.8,9.3,13.0,15.0,73.0,52.0,0.01,999.9,1,683,6.8749999999999982,57.208922250000029,0.045833333333333309,1013.6902172000001
2016-06-03,5,2016,6,58.4,55.9,1018.3,7.8,6.7,9.9,999.9,64.4,55.0,0.0,999.9,0,710,16.56459266666667,79.5416665,0.049747500000000042,1011.6249998000001
2016-06-04,6,2016,6,60.2,58.0,1015.6,4.2,5.3,9.9,999.9,73.9,54.0,0.0,999.9,1,635,15.386111000000001,98.699999749999961,0.16111099999999995,1008.7499999999999
2016-06-05,7,2016,6,58.4,56.9,1012.4,3.4,10.3,19.0,26.0,73.9,54.0,0.0,999.9,1,466,10.49166666666668,91.436458500000043,0.049305666666666671,1001.2249998000001
2016-06-06,1,2016,6,62.9,61.1,1004.2,3.9,12.3,22.0,32.1,69.1,55.0,1.79,999.9,1,758,11.208247000000002,126.55416650000001,0.14100083333333338,997.90000000000032
2016-06-07,2,2016,6,61.2,59.8,1002.7,3.8,8.7,14.0,999.9,69.1,59.0,0.0,999.9,1,709,12.263202666666661,135.88125000000014,0.2055556666666665,993.6916666000003
2016-06-08,3,2016,6,61.7,55.2,998.6,8.4,12.6,22.0,28.0,66.9,57.9,0.0,999.9,1,763,6.9453429999999967,146.05416674999998,0.061111166666666626,998.01666660000012
2016-06-09,4,2016,6,59.9,46.7,1003.8,10.0,16.7,22.0,32.1,68.0,54.0,0.01,999.9,0,686,6.1821253333333308,150.14846475000002,0.14923399999999987,1003.8513158000003
2016-06-10,5,2016,6,59.2,45.1,1011.3,10.0,10.6,17.1,22.9,68.0,53.1,0.0,999.9,0,818,9.2467996666666625,150.56875024999991,0.29791666666666672,1009.0576085999999
2016-06-11,6,2016,6,58.1,53.3,1014.9,9.8,9.6,17.1,20.0,64.0,53.1,0.0,999.9,0,584,19.959722,116.05625000000005,0.548412833333333,1004.8500002
2016-06-12,7,2016,6,66.0,56.0,1001.7,7.3,12.5,19.0,31.1,81.0,55.0,0.06,999.9,0,587,7.109722333333333,145.82187500000006,0.42847216666666632,998.60000000000082
2016-06-13,1,2016,6,61.5,47.2,1004.4,10.0,13.3,22.0,28.0,81.0,54.0,0.0,999.9,0,646,5.2804953333333353,155.33541675000004,0.14245116666666649,1003.5166668000002
2016-06-14,2,2016,6,62.2,50.0,1008.3,10.0,12.9,18.1,26.0,72.0,54.0,0.0,999.9,0,717,8.4694443333333282,147.75937499999989,0.18958333333333333,1006.6249997999998
2016-06-15,3,2016,6,63.7,55.0,1011.7,10.0,8.9,14.0,999.9,73.9,55.0,0.0,999.9,0,739,16.948318666666669,125.7322917500001,0.54333333333333322,1006.6500002000004
2016-06-16,4,2016,6,65.2,56.3,1009.1,10.0,6.6,14.0,21.0,73.9,55.0,0.0,999.9,0,689,31.177777999999989,93.115178499999985,0.50694449999999991,1002.0226191999999
2016-06-17,5,2016,6,63.0,51.5,1012.4,10.0,7.4,12.0,999.9,73.0,55.9,0.0,999.9,0,748,17.484722333333362,72.625480750000051,0.36319449999999992,1007.3717949999998
2016-06-18,6,2016,6,62.6,53.5,1021.7,10.0,7.3,11.1,999.9,73.0,53.1,0.0,999.9,0,700,15.956944333333317,105.00024025000003,0.49027783333333341,1016.1884616
2016-06-19,7,2016,6,59.9,51.5,1027.6,10.0,9.8,14.0,999.9,73.0,53.1,0.0,999.9,0,559,14.654166666666658,96.55729174999999,0.69722216666666725,1018.1999999999996
2016-06-20,1,2016,6,61.4,55.9,1022.8,10.0,8.6,12.0,999.9,66.9,54.0,0.0,999.9,0,745,17.814448333333335,94.151041750000033,0.69322683333333324,1012.1583336000007
2016-06-21,2,2016,6,63.6,59.9,1010.5,7.4,12.2,17.1,27.0,69.1,57.0,0.13,999.9,0,681,11.740716333333332,122.52083325000002,0.39991,1002.6833331999998
2016-06-22,3,2016,6,65.6,60.2,1009.3,7.2,7.9,15.9,21.0,71.1,55.9,0.09,999.9,0,751,18.029166666666676,117.23958350000009,0.37569449999999982,1003.5250000000004
2016-06-23,4,2016,6,63.0,59.4,1012.3,8.3,7.0,11.1,999.9,71.1,55.9,0.0,999.9,1,643,26.711111000000017,87.513542000000058,0.69861100000000065,1004.8478260000004
2016-06-24,5,2016,6,65.3,56.6,1015.9,8.8,7.8,15.0,999.9,75.0,57.0,0.0,999.9,0,811,11.790277666666668,60.640625250000035,0.19513883333333332,1010.6666668000004
2016-06-25,6,2016,6,62.1,52.1,1021.7,10.0,8.0,12.0,18.1,75.0,53.1,0.0,999.9,0,688,9.6835856666666711,80.125000000000128,0.25376550000000037,1015.2500000000003
2016-06-26,7,2016,6,60.8,49.4,1023.3,10.0,5.7,8.9,999.9,71.1,50.0,0.0,999.9,0,582,14.311110999999995,105.21145824999995,0.47638883333333382,1015.7333334000007
2016-06-27,1,2016,6,64.3,58.3,1020.6,10.0,9.3,14.0,999.9,71.1,50.0,0.0,999.9,0,718,14.96805566666667,110.29671474999996,0.26353700000000008,1011.8057691999999
2016-06-28,2,2016,6,66.1,64.0,1017.2,7.5,8.1,11.1,999.9,71.1,60.1,0.0,999.9,1,675,12.294444666666665,97.230416750000032,0.0802148333333333,1007.2566667999998
2016-06-29,3,2016,6,67.2,64.8,1012.9,7.2,7.5,12.0,999.9,72.0,64.0,0.0,999.9,1,687,12.414444333333339,141.79479175000006,0.16944433333333325,1005.5249999999996
2016-06-30,4,2016,6,68.9,63.6,1014.4,5.9,6.4,9.9,999.9,77.0,63.0,0.0,999.9,1,761,12.491666666666664,127.37916650000005,0.23333333333333336,1009.6583333999995
2016-07-01,5,2016,7,66.9,63.6,1017.1,7.8,8.7,17.1,999.9,77.0,61.0,0.0,999.9,1,752,16.513707666666669,108.63749975,0.25958333333333339,1007.6166668000008
2016-07-02,6,2016,7,69.4,62.8,1011.9,7.2,11.8,22.0,33.0,75.9,61.0,0.76,999.9,1,570,7.8763890000000005,148.77916650000012,0.16874983333333327,1008.8249999999998
2016-07-03,7,2016,7,67.2,58.0,1017.1,10.0,9.6,14.0,999.9,75.9,55.9,0.0,999.9,0,448,9.4416666666666682,129.90624975,0.48749999999999993,1012.3583329999994
2016-07-04,1,2016,7,68.4,62.6,1017.2,9.9,11.7,15.0,999.9,75.9,55.9,0.0,999.9,0,488,9.90555566666666,115.99791649999995,0.4694443333333333,1010.5583333999997
2016-07-05,2,2016,7,67.1,65.3,1009.7,6.2,9.2,15.0,999.9,75.9,64.0,0.62,999.9,1,663,12.803584666666664,128.1875,0.19684333333333348,1002.4833333999999
2016-07-06,3,2016,7,71.8,65.3,1009.9,8.6,6.5,13.0,999.9,81.0,64.0,1.5,999.9,1,679,16.320833666666662,121.22812499999991,0.52291666666666647,1004.1833333999999
2016-07-07,4,2016,7,68.7,66.7,1010.4,4.1,5.9,8.9,999.9,81.0,64.0,0.0,999.9,1,603,22.248610999999993,104.78125000000001,0.617713,1001.6666665999998
2016-07-08,5,2016,7,65.7,64.2,1009.2,3.2,10.0,21.0,27.0,70.0,60.8,0.32,999.9,1,612,11.277777666666671,79.979166749999962,0.1555555000000001,1002.7315218000005
2016-07-09,6,2016,7,61.7,58.6,1011.6,6.5,10.8,13.0,999.9,70.0,59.0,0.62,999.9,0,498,5.8097223333333305,75.432291500000048,0.025,1004.1333332000003
2016-07-10,7,2016,7,63.0,60.1,1010.6,6.8,7.7,11.1,999.9,70.0,59.0,0.1,999.9,1,508,6.2930553333333314,127.83020824999993,0.07638900000000011,1005.125
2016-07-11,1,2016,7,63.1,58.4,1016.8,9.9,4.9,7.0,999.9,70.0,55.0,0.01,999.9,0,618,8.517814,99.345833499999941,0.22481066666666688,1011.4749998
2016-07-12,2,2016,7,66.7,61.2,1019.1,10.0,7.3,13.0,999.9,78.1,55.0,0.0,999.9,0,662,14.305000000000005,106.94062499999998,0.30426583333333346,1012.8666667999998
2016-07-13,3,2016,7,67.2,63.3,1019.3,10.0,9.2,14.0,999.9,78.1,57.9,0.0,999.9,0,607,14.397222000000001,107.58020849999996,0.35000000000000003,1011.4083334000003
2016-07-14,4,2016,7,69.1,65.9,1016.0,9.3,10.9,18.1,22.0,75.0,64.0,0.0,999.9,0,741,19.525000000000006,109.16095999999999,0.29275783333333349,1005.5333334000004
2016-07-15,5,2016,7,70.7,67.9,1011.3,5.2,9.6,14.0,21.0,75.0,66.0,0.0,999.9,1,798,15.693055666666666,128.83437499999988,0.56458333333333333,1004.9499997999997
2016-07-16,6,2016,7,73.5,67.3,1015.4,7.0,6.4,9.9,999.9,84.9,66.9,0.0,999.9,0,623,10.952778000000004,116.71249999999995,0.34444449999999971,1009.9583331999996
2016-07-17,7,2016,7,70.6,68.7,1019.1,4.1,6.6,11.1,999.9,84.9,66.9,0.0,999.9,1,574,11.0875,126.9854167499999,0.33680566666666673,1012.4083331999997
2016-07-18,1,2016,7,71.1,69.0,1018.1,4.1,10.1,15.9,24.1,75.9,66.0,0.0,999.9,1,725,16.911096333333347,126.90833325000001,0.515214666666667,1011.3999999999994
2016-07-19,2,2016,7,73.8,65.7,1015.8,8.3,10.1,15.0,25.1,81.0,66.9,0.0,999.9,0,699,8.6715910000000047,140.38333324999985,0.201984,1012.6499997999996
2016-07-20,3,2016,7,68.3,55.6,1020.9,10.0,6.9,13.0,999.9,81.0,60.1,0.0,999.9,0,698,12.134722333333331,105.81770849999997,0.31071449999999967,1015.5166666000006
2016-07-21,4,2016,7,70.4,63.4,1020.2,10.0,7.4,12.0,999.9,80.1,60.1,0.0,999.9,0,731,14.299073999999996,121.94583325000008,0.59375,1013.2666665999998
2016-07-22,5,2016,7,72.4,68.4,1014.3,9.0,13.5,18.1,24.1,80.1,61.0,0.0,999.9,0,769,12.148610999999994,127.74895825,0.51388900000000071,1006.0499998
2016-07-23,6,2016,7,74.3,68.6,1008.6,7.3,12.0,21.0,29.9,82.0,68.0,1.03,999.9,0,650,7.943055666666667,144.79166650000008,0.3506945,1003.4880434000002
2016-07-24,7,2016,7,73.2,63.2,1012.8,10.0,8.7,21.0,25.1,82.0,64.9,0.0,999.9,0,566,9.815278,115.61458349999987,0.35208316666666678,1008.1750000000004
2016-07-25,1,2016,7,71.5,68.8,1014.0,9.9,8.7,14.0,999.9,80.1,64.9,0.0,999.9,0,698,18.001932,110.89895849999998,0.26536783333333347,1005.6166667999996
2016-07-26,2,2016,7,75.3,69.3,1009.6,9.0,12.1,15.9,22.9,82.0,68.0,0.0,999.9,0,688,10.709659333333342,146.55208349999992,0.2572221666666667,1005.8749997999997
2016-07-27,3,2016,7,75.4,66.3,1012.4,10.0,7.0,9.9,999.9,82.0,70.0,0.0,999.9,0,690,13.996637333333332,90.16874999999996,0.42529783333333371,1007.0833333999999
2016-07-28,4,2016,7,72.2,69.0,1013.1,9.7,7.2,11.1,999.9,81.0,68.0,0.0,999.9,0,709,18.940277999999967,118.35520849999992,0.44652783333333324,1005.8083331999999
2016-07-29,5,2016,7,70.8,68.3,1011.1,6.0,5.8,14.0,999.9,78.1,66.9,0.0,999.9,1,774,10.812500000000004,80.87916675,0.1342805,1004.5000002
2016-07-30,6,2016,7,70.8,66.9,1015.0,9.0,5.3,9.9,999.9,78.1,64.9,0.81,999.9,0,599,13.045833333333333,83.290625249999962,0.23611116666666668,1009.5583332000002
2016-07-31,7,2016,7,67.5,64.8,1018.4,6.7,6.8,11.1,999.9,72.0,64.4,0.0,999.9,1,529,7.1125000000000034,77.131249749999952,0.070138833333333386,1009.8333334000002
2016-08-01,1,2016,8,68.2,62.4,1018.3,9.3,9.2,14.0,999.9,75.0,64.0,0.55,999.9,0,569,6.7522223333333331,61.021023000000021,0.096780333333333343,1011.3333334000001
2016-08-02,2,2016,8,66.9,61.9,1018.6,9.7,8.4,14.0,999.9,75.0,61.0,0.11,999.9,0,602,7.8000000000000034,47.24524449999997,0.11249999999999998,1012.3583333999997
2016-08-03,3,2016,8,67.4,60.0,1020.7,10.0,7.7,14.0,999.9,73.9,61.0,0.0,999.9,0,687,10.501389,67.507291750000078,0.31590916666666663,1014.7416667999998
2016-08-04,4,2016,8,64.2,57.8,1021.4,10.0,4.6,9.9,999.9,73.9,55.9,0.0,999.9,0,715,13.721591000000002,91.207020000000085,0.45347233333333326,1014.0083333999999
2016-08-05,5,2016,8,65.3,60.4,1017.2,9.3,5.0,9.9,999.9,73.9,55.0,0.0,999.9,1,700,13.976388666666661,115.87812500000007,0.42638883333333311,1008.9893936000003
2016-08-06,6,2016,8,71.3,67.5,1009.4,9.8,10.7,15.0,999.9,75.9,55.0,0.0,999.9,0,578,10.626514999999998,130.9479165,0.25725116666666675,1001.0500002000005
2016-08-07,7,2016,8,74.2,65.0,1009.0,8.1,9.9,13.0,999.9,82.0,66.9,0.0,999.9,1,540,7.398611,150.07083349999994,0.29375000000000007,1005.1666666000009
2016-08-08,1,2016,8,71.3,61.3,1015.4,10.0,6.3,9.9,999.9,82.0,62.1,0.0,999.9,0,632,15.121738999999996,87.495833499999975,0.45548400000000006,1010.7250002000003
2016-08-09,2,2016,8,71.5,64.7,1021.5,10.0,6.6,8.9,27.0,80.1,62.1,0.0,999.9,0,650,17.592499999999983,108.36458325000004,0.45902766666666656,1015.7249999999999
2016-08-10,3,2016,8,70.6,67.2,1023.2,9.9,8.6,14.0,999.9,80.1,64.0,0.0,999.9,0,618,14.2625,110.15416649999992,0.090972333333333363,1014.2416668000003
